1	-0.0997861
2	-0.0955881
3	0.578264
4	1.32656
5	2.07533
6	2.35839
7	2.65068
8	2.86804
9	3.08767
10	3.23059
11	3.37749
12	3.45015
13	3.44807
14	3.44763
15	3.44911
16	3.30127
17	3.22938
18	3.08383
19	2.8643
20	2.64625
21	2.35421
22	1.92134
23	1.17209
24	0.572898
25	-0.100229
26	-0.774656
27	-1.52209
28	-2.24734
29	-2.52305
30	-2.8014
31	-3.08254
32	-3.28956
33	-3.42759
34	-3.56664
35	-3.63476
36	-3.63088
37	-3.63049
38	-3.63366
39	-3.48868
40	-3.42245
41	-3.2843
42	-3.07439
43	-2.7945
44	-2.51706
45	-2.11499
46	-1.36777
47	-0.76817
48	-0.0944697
49	0.579736
50	1.32856
51	2.04401
52	2.38555
53	2.65612
54	2.92887
55	3.13204
1	-0.0935391
2	-0.0905871
3	0.583718
4	1.33132
5	2.07961
6	2.36389
7	2.65609
8	2.87364
9	3.09342
10	3.23748
11	3.38425
12	3.45707
13	3.45605
14	3.45557
15	3.45713
16	3.30916
17	3.23746
18	3.09205
19	2.87354
20	2.65578
21	2.36486
22	1.9317
23	1.18361
24	0.583464
25	-0.0894459
26	-0.763813
27	-1.5126
28	-2.23884
29	-2.51446
30	-2.7937
31	-3.07432
32	-3.281
33	-3.41933
34	-3.55878
35	-3.62713
36	-3.62353
37	-3.62282
38	-3.62554
39	-3.48042
40	-3.4133
41	-3.27535
42	-3.06399
43	-2.78395
44	-2.50605
45	-2.10233
46	-1.35529
47	-0.755045
48	-0.0804987
49	0.593352
50	1.34114
51	2.05529
52	2.39599
53	2.66578
54	2.93861
55	3.14137
56	3.27523
57	3.41223
58	3.54863
59	3.5431
60	3.54206
61	3.54562
62	3.33391
63	3.27127
64	3.13729
65	2.93459
66	2.66193
67	2.39328
68	1.93505
69	1.18684
70	0.587196
71	-0.0862456
72	-0.7603
73	-1.50823
74	-2.18403
75	-2.48915
76	-2.80033
77	-3.04419
78	-3.22475
79	-3.40811
80	-3.5311
81	-3.58695
82	-3.57652
83	-3.57536
84	-3.58346
85	-3.45167
86	-3.40215
87	-3.21841
88	-3.03878
89	-2.79585
90	-2.48479
91	-2.09975
92	-1.35108
93	-0.751279
94	-0.0783705
95	0.595428
96	1.34417
97	2.04016
98	2.36463
99	2.69189
100	2.94992
101	3.14184
102	3.33545
103	3.46528
104	3.52635
105	3.51873
106	3.51804
107	3.5235
108	3.38735
109	3.33082
110	3.13731
111	2.94637
112	2.68891
113	2.36111
114	1.93747
115	1.1886
116	0.5896
117	-0.0837617
118	-0.757994
119	-1.5065
120	-2.1813
121	-2.48698
122	-2.79851
123	-3.04222
124	-3.22263
125	-3.40668
126	-3.52963
127	-3.58582
128	-3.57519
129	-3.57407
130	-3.58222
131	-3.45054
132	-3.40134
133	-3.21741
134	-3.0385
135	-2.79504
136	-2.48365
137	-2.0986
138	-1.35107
139	-0.750957
140	-0.0778115
141	0.596185
142	1.34427
143	2.04041
144	2.36531
145	2.69251
146	2.95042
147	3.14231
148	3.3359
149	3.46584
150	3.5258
151	3.51979
152	3.51953
153	3.52502
154	3.38959
155	3.33437
156	3.13974
1	-0.0186497
2	-0.0151504
3	0.664029
4	1.41512
5	2.16541
6	2.44198
7	2.72946
8	2.93235
9	3.13503
10	3.26073
11	3.39814
12	3.4577
