1	11.5297
2	11.4485
3	11.3481
4	11.3507
5	11.2714
6	11.5183
7	11.5809
8	11.6633
9	11.7253
10	11.8067
11	11.8477
12	11.9288
13	11.9891
14	12.0088
15	12.0492
16	12.0888
17	12.0476
18	12.0269
19	11.9245
20	11.9039
21	11.7402
22	11.5143
23	11.4902
24	11.4668
25	11.4427
26	11.3363
27	11.3319
28	11.4719
29	11.6949
30	11.8155
31	11.9756
32	12.1156
33	12.1934
34	12.2928
35	12.3922
36	12.4099
37	12.47
38	12.4692
39	12.4698
40	12.4496
41	12.3915
42	12.2719
43	12.1341
44	11.9144
45	11.4922
46	11.4753
47	11.4574
48	11.4393
49	11.3402
50	11.3442
51	11.7173
52	12.1247
53	12.3874
54	12.567
55	12.825
1	11.5423
2	11.4619
3	11.36
4	11.3607
5	11.2797
6	11.5253
7	11.5871
8	11.6691
9	11.7301
10	11.8108
11	11.8514
12	11.9323
13	11.9927
14	12.0125
15	12.0529
16	12.0931
17	12.0524
18	12.0326
19	11.9312
20	11.9115
21	11.749
22	11.5259
23	11.5037
24	11.4816
25	11.4594
26	11.3545
27	11.3528
28	11.4946
29	11.7168
30	11.8381
31	11.9981
32	12.1375
33	12.2148
34	12.3135
35	12.4131
36	12.4309
37	12.4898
38	12.4898
39	12.4494
40	12.4699
41	12.4119
42	12.2926
43	12.1549
44	11.9367
45	11.516
46	11.4974
47	11.4775
48	11.4583
49	11.3577
50	11.3584
51	11.7278
52	12.1329
53	12.3935
54	12.571
55	12.8273
56	12.983
57	13.1193
58	13.1937
59	13.2901
60	13.3478
61	13.306
62	13.2868
63	13.2297
64	13.0733
65	12.8988
66	12.6428
67	12.3266
68	11.5026
69	11.5002
70	11.4775
71	11.4548
72	11.35
73	11.3484
74	11.9379
75	12.4601
76	12.8134
77	13.1245
78	13.392
79	13.6203
80	13.7703
81	13.8785
82	14.0089
83	14.0443
84	13.9846
85	13.9672
86	13.8149
87	13.666
88	13.4002
89	13.0534
90	12.6253
91	11.4895
92	11.4916
93	11.4732
94	11.4541
95	11.3532
96	11.3546
97	11.9482
98	12.4713
99	12.8264
100	13.139
101	13.4085
102	13.6383
103	13.7478
104	13.8985
105	14.0292
106	14.0646
107	14.0055
108	13.987
109	13.8341
110	13.6836
111	13.4174
112	13.0689
113	12.638
114	11.4994
115	11.4969
116	11.4746
117	11.4523
118	11.347
119	11.3445
120	11.9341
121	12.4558
122	12.8097
123	13.1214
124	13.3899
125	13.6179
126	13.7673
127	13.8766
128	14.0076
129	14.0428
130	13.9835
131	13.9654
132	13.8534
133	13.6639
134	13.4002
135	13.0531
136	12.6245
137	11.4891
138	11.4907
139	11.4722
140	11.4534
141	11.3532
142	11.3551
143	11.9484
144	12.4713
145	12.8265
146	13.1389
147	13.4086
148	13.6383
149	13.7478
150	13.8795
151	13.973
152	14.0084
153	13.9488
154	13.8738
155	13.7801
156	13.5691
1	11.2435
2	11.1838
3	11.1409
4	11.1406
5	11.136
6	11.3634
7	11.4421
8	11.5385
9	11.654
10	11.7412
11	11.7474
12	11.83
13	11.8909
14	11.9094
15	11.9466
16	11.9753
17	11.9277
18	11.8971
19	11.7799
20	11.7438
21	11.6021
22	11.3014
23	11.2376
24	11.1824
25	11.1485
26	11.0366
27	10.9595
28	11.1605
29	11.3036
30	11.4272
31	11.6283
32	11.7526
33	11.8355
34	11.9237
35	12.029
36	12.0999
37	12.1148
38	12.1535
39	12.1355
40	12.0857
41	12.0249
42	11.9092
43	11.7956
44	11.5997
45	11.1359
46	11.1538
47	11.1656
48	11.1911
49	11.1386
50	11.1293
51	11.6428
52	12.0059
53	12.2963
54	12.499
55	12.7791
56	12.9522
57	13.1031
58	13.1892
